Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
26/06/2020,23.6,3.7,3.5,22.55,17.75,3,35,17.35,14,11.3
26/08/2020,21.2,3.82,5.7,24.7,16.95,3.7,32,17.9,13.4,11.2
26/10/2020,24.8,4.85,4.2,30.5,17.3,3.2,36.2,18.4,15.9,14.1
26/11/2020,27.4,5.22,3.5,34.05,17.25,3.2,36,19.5,17.1,14.5
27/02/2020,25.5,3.31,2.9,26.2,17.3,3.3,37.2,20.9,8.8,11.65
27/03/2020,19.7,2.51,2.6,19,15.7,2.7,24.9,14.6,12.4,8.21
27/04/2020,20.1,2.83,3,18.85,15.1,3.1,34.5,15.7,16.1,8.99
27/05/2020,22.8,3.33,3.3,22.4,17.2,3.3,35.2,17.3,13.6,10.1
27/07/2020,21.8,03.07,4.9,20.7,16.4,2.8,30.5,15.35,10.2,10.15
27/08/2020,21.5,3.82,5.7,24.75,16.95,3.5,32,17.9,13.6,11.3
27/10/2020,24.4,4.65,4.2,30.75,17.3,3.2,36,17.9,15.7,13.3
27/11/2020,27.2,5.58,3.8,34.05,17.1,3.2,36,20,17,14.5
28/02/2020,25.2,3.25,2.9,25.75,17.2,3.2,36,20.4,9.6,11.6
28/04/2020,20.3,2.83,3,19.05,15.15,3.1,33.4,15.8,16,8.98
28/05/2020,22.9,3.3,3.3,22.55,16.9,3.3,35.5,17.3,14.1,10.3
28/07/2020,22.9,3.17,4.9,21.7,16.5,2.8,27.5,16.3,11.2,10.55
28/08/2020,21.4,3.95,5.2,25.1,17.45,3.6,31.4,17.9,14,11.35
28/09/2020,22.6,05.09,3.6,27.15,17.2,3.3,38,20,15.6,13.8
28/10/2020,23.8,4.45,4.2,29.9,17.3,3,36,17.55,15,13.1
28/12/2020,27.8,8.7,3.7,34.3,18.8,3.6,36,23.05,17.4,16.75
29/04/2020,20.5,2.8,3,20,15,3,34.5,15.95,15.9,9.1
29/05/2020,22.9,3.4,3.3,22.5,17.3,3.3,35.6,17.2,14,10.3
29/06/2020,22.9,3.45,3.5,21.9,18,3.1,35,16.85,13.1,10.95
29/07/2020,22.2,3,4.9,20.85,17.65,2.7,27.7,15.65,11.9,10.15
29/09/2020,22.4,05.08,3.6,26.6,17,3.2,37,19.65,15.2,13.3
29/10/2020,23.9,4.49,4.2,29.1,17.25,3.2,36,17.8,15.1,13.5
29/12/2020,27.7,8.55,3.7,34.15,18.8,3.6,36.7,22.95,17.2,16.7
30/01/2020,23.6,3.41,4,24.35,17.95,3.5,48,21.25,7.5,10.35
30/03/2020,18.2,2.34,2.6,17.7,15.7,2.5,24.2,13.6,11.9,7.64
30/06/2020,22.8,3.48,3.5,21.55,17.8,3,35,16.6,13,10.75
30/07/2020,22.6,3.1,4.9,21.35,17.1,2.7,27.3,15.85,11.9,10.2
30/09/2020,22.5,5.11,3.6,26.55,17,3.2,37,19.75,15.4,13.8
30/10/2020,24.1,4.49,4.2,29,17.2,3,36,17.8,15.4,13.3
30/11/2020,27.2,5.65,3.8,33.5,17.2,3.1,36,20.35,17,14.65
30/12/2020,27.8,8.39,3.7,34.35,20.1,3.6,36.1,22.9,17,16.8
31/01/2020,23,3.4,4,24.4,17.85,3.5,48,20.8,7.5,10.2
31/03/2020,17.8,2.2,2.6,17.2,14.65,2.6,24.2,13.55,12.2,7.3
31/07/2020,22.5,03.07,5.3,21.2,16.55,2.7,27.5,15.75,11.8,10.1
31/08/2020,21.2,3.8,5.2,25.7,17.25,3.9,31.4,17.95,13.9,11.2
31/12/2020,28.1,8.6,3.7,34.55,19.25,3.6,36.5,23,17,16.9
